ID,Name,NamespaceID,SourceTypeID,TimeZoneID,Description,Signature,DisplayName
1185,B304.VP2_VMM61_E,1,8,1,,,B304.VP2_VMM61_E
1186,B304.VP2_VMM62_E,1,8,1,,,B304.VP2_VMM62_E
1187,B305.VP2_VMM61_E,1,8,1,,,B305.VP2_VMM61_E
1188,B305.Å1_VMM71_E,1,8,1,,,B305.Å1_VMM71_E
1189,B308.KV1_VM24_V,1,8,1,,,B308.KV1_VM24_V
1190,B308.VS1_VMM61_E,1,8,1,,,B308.VS1_VMM61_E
1191,B310.Å1_VMM71_E,1,8,1,,,B310.Å1_VMM71_E
1192,B310.Å1_VMM72_E,1,8,1,,,B310.Å1_VMM72_E
1193,B310.Å1_VMM73_E,1,8,1,,,B310.Å1_VMM73_E
1194,B310.Å1_VMM74_E,1,8,1,,,B310.Å1_VMM74_E
1195,B311.KV1_VM121_V,1,8,1,,,B311.KV1_VM121_V
1196,B311.KV1_VM20_V,1,8,1,,,B311.KV1_VM20_V
1197,B311.KV1_VM27_V,1,8,1,,,B311.KV1_VM27_V
1198,B311.KV1_VM28_V,1,8,1,,,B311.KV1_VM28_V
1199,B311.KV1_VM29_V,1,8,1,,,B311.KV1_VM29_V
1200,B311.VP1_VMM61_E_ny,1,8,1,,,B311.VP1_VMM61_E_ny
1201,B311.VS2_VMM61_E_ny,1,8,1,,,B311.VS2_VMM61_E_ny
1202,B311.Å1_VMM71_E,1,8,1,,,B311.Å1_VMM71_E
1203,B311.Å1_VMM72_E,1,8,1,,,B311.Å1_VMM72_E
1204,B312.VP2_VMM61_E,1,8,1,,,B312.VP2_VMM61_E
1205,B312.VP2_VMM62_E,1,8,1,,,B312.VP2_VMM62_E
1206,B313.Å1_VMM72_E,1,8,1,,,B313.Å1_VMM72_E
1207,B315.Å1_VMM71_E,1,8,1,,,B315.Å1_VMM71_E
1208,B317.VP1_VMM62_E,1,8,1,,,B317.VP1_VMM62_E
1209,B317.VP1_VMM61_E,1,8,1,,,B317.VP1_VMM61_E
1210,B317.VP1_VMM63_E,1,8,1,,,B317.VP1_VMM63_E
1211,B317.Å1_VMM71_E,1,8,1,,,B317.Å1_VMM71_E
1212,B317.Å1_VMM72_E,1,8,1,,,B317.Å1_VMM72_E
1213,B327.Å1_VMM71_E,1,8,1,,,B327.Å1_VMM71_E
1214,B330.Å1_VMM72_E,1,8,1,,,B330.Å1_VMM72_E
1215,B334.KM3_VMM91_E,1,8,1,,,B334.KM3_VMM91_E
1216,B334.KB1_VMM51_E,1,8,1,,,B334.KB1_VMM51_E
1217,B334.VÅ9_VMM40_E,1,8,1,,,B334.VÅ9_VMM40_E
1218,B337.Å1_VMM71_E,1,8,1,,,B337.Å1_VMM71_E
1219,B337.Å1_VMM72_E,1,8,1,,,B337.Å1_VMM72_E
1220,B341.VV1_VM21_V,1,8,1,,,B341.VV1_VM21_V
1221,B341.KV1_VM21_V,1,8,1,,,B341.KV1_VM21_V
1222,B341.VS1_VMM61_E,1,8,1,,,B341.VS1_VMM61_E
1223,B385.Å1_VMM71_E,1,8,1,,,B385.Å1_VMM71_E
1224,B392.Å1_VMM71_E,1,8,1,,,B392.Å1_VMM71_E
1225,B385.VP2_VMM61_E,1,8,1,,,B385.VP2_VMM61_E
1226,B385.VP2_VMM62_E,1,8,1,,,B385.VP2_VMM62_E
1227,B420.KV1_VM21_V,1,8,1,,,B420.KV1_VM21_V
1228,B330.KV1_VM21_V,1,8,1,,,B330.KV1_VM21_V
1229,B330.KV1_VM22_V,1,8,1,,,B330.KV1_VM22_V
1230,B330.KV1_VM23_V,1,8,1,,,B330.KV1_VM23_V
1231,B643.Å1_VMM71_E,1,8,1,,,B643.Å1_VMM71_E
1232,B318.VP1_VMM61_E,1,8,1,,,B318.VP1_VMM61_E
1233,B330.VS1_VMM61_E,1,8,1,,,B330.VS1_VMM61_E
1234,B334.KV1_VM24_V,1,8,1,,,B334.KV1_VM24_V
1235,B339.VS1_VMM61_E,1,8,1,,,B339.VS1_VMM61_E
1236,B353.KV1_VM21_V,1,8,1,,,B353.KV1_VM21_V
1237,B315.VP1_VMM61_E,1,8,1,,,B315.VP1_VMM61_E
1238,B314.VP1_VMM61_E,1,8,1,,,B314.VP1_VMM61_E
1239,B310.KV1_VM24_V,1,8,1,,,B310.KV1_VM24_V
1240,B307.VS1_VMM62_E,1,8,1,,,B307.VS1_VMM62_E
1241,B317.KV1_VM25_V,1,8,1,,,B317.KV1_VM25_V
1242,B342.V2_VM90_V,1,8,1,,,B342.V2_VM90_V
1243,B342.V2_VM91_Q,1,8,1,,,B342.V2_VM91_Q
1244,B342.V2_VM90_Q,1,8,1,,,B342.V2_VM90_Q
1245,B342.V2_VM91_V,1,8,1,,,B342.V2_VM91_V
1246,B312.T34-3-5,1,7,1,,18461237,B312.T34-3-5
1247,B312.T34-3-5_M01,1,6,1,,,B312.T34-3-5_M01
1248,B312.T34-3-5_M02,1,6,1,,,B312.T34-3-5_M02
1249,B312.T34-3-5_M03,1,6,1,,,B312.T34-3-5_M03
1250,B339.T78-4-3,1,7,1,,18425167,B339.T78-4-3
1251,B341.Å1_VMM71,1,8,1,,,B341.Å1_VMM71
1252,B334.KV1_VM25_V,1,8,1,,,B334.KV1_VM25_V
1253,B833.Å1_VMM71_E,1,8,1,,,B833.Å1_VMM71_E
1254,B659.T28-2-1,1,7,1,,18461224,B659.T28-2-1
1255,B833.T44-6-1,1,7,1,,18461140,B833.T44-6-1
1256,B833.T43-7-3-1,1,7,1,,23184058,B833.T43-7-3-1
1257,B833.T43-7-3-2,1,7,1,,23184017,B833.T43-7-3-2
1258,B833.T43-7-3-3,1,7,1,,23184020,B833.T43-7-3-3
1259,B833.T43-7-3-4,1,7,1,,23174044,B833.T43-7-3-4
1260,B833.T43-7-3-6,1,7,1,,23184028,B833.T43-7-3-6
1261,B833.T43-7-4-1,1,7,1,,23174046,B833.T43-7-4-1
1262,B833.T43-7-3-5,1,7,1,,23184002,B833.T43-7-3-5
1263,B833.T43-7-4-2,1,7,1,,23184053,B833.T43-7-4-2
1264,B833.T43-7-4-3,1,7,1,,23184004,B833.T43-7-4-3
1265,B833.T43-7-4-4,1,7,1,,23184036,B833.T43-7-4-4
1266,B833.T43-7-4-5,1,7,1,,23174013,B833.T43-7-4-5
1267,B833.T43-7-4-6,1,7,1,,23174048,B833.T43-7-4-6
1268,B833.T43-7-4-7,1,7,1,,23184042,B833.T43-7-4-7
1269,B833.T43-7-4-8,1,7,1,,23174010,B833.T43-7-4-8
1270,B310.KV1_VM20_V,1,8,1,,,B310.KV1_VM20_V
1271,B600N.Å1_VMM71_E,1,8,1,,,B600N.Å1_VMM71_E
1272,B600S.Å1_VMM71_E,1,8,1,,,B600S.Å1_VMM71_E
1273,B339.KV1_VM24_V,1,8,1,,,B339.KV1_VM24_V
1274,B305.KV1_VM24_V,1,8,1,,,B305.KV1_VM24_V
1275,B334.KV1_VM26_V,1,8,1,,,B334.KV1_VM26_V
1276,B311.VP1_VMM65_E,1,8,1,,,B311.VP1_VMM65_E
1277,B216.Å1_VMM72_E,1,8,1,,,B216.Å1_VMM72_E
1278,B334.KV1_VM27_V,1,8,1,,,B334.KV1_VM27_V
1279,B334.V2_VM90_V,1,8,1,,,B334.V2_VM90_V
1280,B217.KV1_VM24_V,1,8,1,,,B217.KV1_VM24_V
1281,B207.VV1_VM22_V,1,8,1,,,B207.VV1_VM22_V
1282,B207.VV1_VMM21_E,1,8,1,,,B207.VV1_VMM21_E
1283,B207.VV1_VMM22_E,1,8,1,,,B207.VV1_VMM22_E
1284,B204.KV1_VM22_V,1,8,1,,,B204.KV1_VM22_V
1285,B334.VS1_VMM61_E,1,8,1,,,B334.VS1_VMM61_E
1286,B381.VP1_VMM61_E,1,8,1,,,B381.VP1_VMM61_E
1287,B330.Å1_VMM71_E,1,8,1,,,B330.Å1_VMM71_E
1288,B330.Å1_VMM73_E,1,8,1,,,B330.Å1_VMM73_E
1289,B330.KB1_VMM51_E,1,8,1,,,B330.KB1_VMM51_E
1290,B337.VP12_VMM61_E,1,8,1,,,B337.VP12_VMM61_E
1291,B337.VS12_VMM61_E,1,8,1,,,B337.VS12_VMM61_E
1292,B310.VS2_VMM62_E,1,8,1,,,B310.VS2_VMM62_E
1293,B304.Å1_VMM71_E,1,8,1,,,B304.Å1_VMM71_E
1294,B339.KV1_VM21_V,1,8,1,,,B339.KV1_VM21_V
1295,B339.KV1_VM22_V,1,8,1,,,B339.KV1_VM22_V
1296,B637.VP2_VMM61_E,1,8,1,,,B637.VP2_VMM61_E
1297,B612.VP2_VMM63_E,1,8,1,,,B612.VP2_VMM63_E
1298,B612.VP2_VMM64_E,1,8,1,,,B612.VP2_VMM64_E
1299,B612.VP2_VMM62_E,1,8,1,,,B612.VP2_VMM62_E
1300,B612.VÅ9_VMM41_E,1,8,1,,,B612.VÅ9_VMM41_E
1301,B613.VP2_VMM61,1,8,1,,,B613.VP2_VMM61
1302,B611.KV1_VM23_V,1,8,1,,,B611.KV1_VM23_V
1303,B612.KV1_VM25_V,1,8,1,,,B612.KV1_VM25_V
1304,B614.KV1_VM23_V,1,8,1,,,B614.KV1_VM23_V
1305,B616.KV1_VM26_V,1,8,1,,,B616.KV1_VM26_V
1306,B614.KV1_VM24_V,1,8,1,,,B614.KV1_VM24_V
1307,B616.KV1_VM24_V,1,8,1,,,B616.KV1_VM24_V
1308,B616.KV1_VM25_V,1,8,1,,,B616.KV1_VM25_V
1309,B616.KV1_VM27_V,1,8,1,,,B616.KV1_VM27_V
1310,B616.VV1_VM23_V,1,8,1,,,B616.VV1_VM23_V
1311,B616.VV1_VM24_V,1,8,1,,,B616.VV1_VM24_V
1312,B621.KV1_VM22_V,1,8,1,,,B621.KV1_VM22_V
1313,B833.KV1_VM25_V,1,8,1,,,B833.KV1_VM25_V
1314,B616.VÅ9_VMM44_E,1,8,1,,,B616.VÅ9_VMM44_E
1315,B616.VÅ9_VMM44_Q,1,8,1,,,B616.VÅ9_VMM44_Q
1316,B616.VÅ9_VMM44_T1,1,8,1,,,B616.VÅ9_VMM44_T1
1317,B616.VÅ9_VMM44_T2,1,8,1,,,B616.VÅ9_VMM44_T2
1318,B612.VP2_VMM65,1,8,1,,,B612.VP2_VMM65
1319,B318.T78-4-2-A1,1,16,1,,14471014,B318.T78-4-2-A1
1320,B318.T78-4-2-C1,1,16,1,,15022044,B318.T78-4-2-C1
1321,B318.T78-4-2-B1,1,16,1,,15022046,B318.T78-4-2-B1
1322,B318.T78-4-2-D1,1,16,1,,15022045,B318.T78-4-2-D1
1323,B621.VV1_VM22_V,1,8,1,,,B621.VV1_VM22_V
1324,B614.VS1_VMM61_E,1,8,1,,,B614.VS1_VMM61_E
1325,B616.VP1_VMM61_E,1,8,1,,,B616.VP1_VMM61_E
1326,B638.VP2_VMM61_E,1,8,1,,,B638.VP2_VMM61_E
1327,B658.KB2_VMM51_E,1,8,1,,,B658.KB2_VMM51_E
1328,B661.VP1_VMM61_E,1,8,1,,,B661.VP1_VMM61_E
1329,B661.KB1_VMM51,1,8,1,,,B661.KB1_VMM51
1330,B684.KV1_VM21,1,8,1,,,B684.KV1_VM21
1331,B850.KV1_VM21,1,8,1,,,B850.KV1_VM21
1332,B643.VV1_VM21_V,1,8,1,,,B643.VV1_VM21_V
1333,B659.KV1_VM21_V,1,8,1,,,B659.KV1_VM21_V
1334,B616.T32-6-2,1,17,1,,V1.0.0,B616.T32-6-2
1335,B616.T32-6-2-UPS,1,17,1,,V1.0.0,B616.T32-6-2-UPS
1336,B669.T62-A1,1,19,1,,540080105562,B669.T62-A1
1337,B669.T62-A2,1,19,1,,540080104028,B669.T62-A2
1338,B669.T62-A3,1,19,1,,540080105558,B669.T62-A3
1339,B669.T62-B1,1,19,1,,540080105564,B669.T62-B1
1340,B669.T62-C1,1,19,1,,540080105567,B669.T62-C1
1341,B669.T63-A1,1,19,1,,540080105557,B669.T63-A1
1342,B669.T63-A2,1,19,1,,540080105561,B669.T63-A2
1343,B669.T63-B1,1,19,1,,540080105560,B669.T63-B1
1344,B669.T63-C1,1,19,1,,540080104012,B669.T63-C1
1345,B664.KV1_VM21_V,1,8,1,,,B664.KV1_VM21_V
1346,B669.B669-T62,1,5,1,,ME-2312A156-03,B669.T62
1347,B669.B669-T63,1,5,1,,ME-2312A142-03,B669.T63
1348,B648.T60,1,5,1,,ME-2402A980-03,B648.T60
1349,B648.T61,1,5,1,,ME-2402A993-03,B648.T61
1350,B648.T60-A1,1,19,1,,540080105570,B648.T60-A1
1351,B648.T60-A2,1,19,1,,540080105400,B648.T60-A2
1352,B648.T60-A3,1,19,1,,540080105579,B648.T60-A3
1353,B648.T60-A4,1,19,1,,540080105563,B648.T60-A4
1354,B648.T60-A5,1,19,1,,540080105565,B648.T60-A5
1355,B648.T60-A6,1,19,1,,540080095934,B648.T60-A6
1356,B648.T60-B1,1,19,1,,540080105577,B648.T60-B1
1357,B648.T60-B2,1,19,1,,540080095938,B648.T60-B2
1358,B648.T61-A1,1,19,1,,540080105583,B648.T61-A1
1359,B648.T61-A2,1,19,1,,540080105581,B648.T61-A2
1360,B648.T61-A3,1,19,1,,540080104032,B648.T61-A3
1361,B648.T61-A4,1,19,1,,540080105568,B648.T61-A4
1362,B648.T61-A5,1,19,1,,540080105576,B648.T61-A5
1363,B648.T61-B1,1,19,1,,540080105566,B648.T61-B1
1364,B648.T61-B2,1,19,1,,540080105580,B648.T61-B2
1365,B621.VÅ9_INT_VERK3_T2,1,8,1,,,B621.VÅ9_INT_VERK3_T2
1366,B841.Å1_VMM71_E,1,8,1,,,B841.Å1_VMM71_E
1367,B308.V2_VM21_V,1,8,1,,,B308.V2_VM21_V
1368,B344.KV1_VM21_V,1,8,1,,,B344.KV1_VM21_V
1369,B653.KV1_VM22_V,1,8,1,,,B653.KV1_VM22_V
1370,B653.KV1_VM21_V,1,8,1,,,B653.KV1_VM21_V
1371,B653.KV1_VM23_V,1,8,1,,,B653.KV1_VM23_V
1372,B600S.KV1_VM20,1,8,1,,,B600S.KV1_VM20
1373,B621.V2_VM21,1,8,1,,,B621.V2_VM21
1374,B626.KV1_VM21,1,8,1,,,B626.KV1_VM21
1375,B626.KV1_VM20,1,8,1,,,B626.KV1_VM20
1376,B611.VV1_VM21,1,8,1,,,B611.VV1_VM21
1377,B621.V2_VM90,1,8,1,,,B621.V2_VM90
1378,B337.KV1_VM23,1,8,1,,,B337.KV1_VM23
1379,B308.Å1_VMM70_E,1,8,1,,,B308.Å1_VMM70_E
1380,B600N.KV1_VM20,1,8,1,,,B600N.KV1_VM20
1381,B218.KB6_VMM50,1,8,1,,,B218.KB6_VMM50
1382,B389.BRV1_VM21,1,8,1,,,B389.BRV1_VM21
1383,B652.VS1_VMM61,1,8,1,,,B652.VS1_VMM61
1384,B612.VV1_VM21_V,1,8,1,,,B612.VV1_VM21_V
1385,B821.VP1_VMM61_E,1,8,1,,,B821.VP1_VMM61_E
1386,B621.VÅ9_VMM44_E,1,8,1,,,B621.VÅ9_VMM44_E
1387,B341.VVC1_VM21_V,1,8,1,,,B341.VVC1_VM21_V
1388,B314.KV1_VM22_V,1,8,1,,,B314.KV1_VM22_V
1389,B319.VV1_VMM21,1,8,1,,,B319.VV1_VMM21
1390,B318.FV1_VMM80,1,8,1,,,B318.FV1_VMM80
1391,B318.VV1_VMM21,1,8,1,,,B318.VV1_VMM21
1392,B659.T15-SA14-M3,1,15,1,,1001-001,B659.T15-SA14-M3
1393,B659.T15-SA14-M5,1,15,1,,1001-001,B659.T15-SA14-M5
1394,B659.T15-SA14-M7,1,15,1,,1001-001,B659.T15-SA14-M7
1395,B659.T15-SA14-M6,1,15,1,,1001-001,B659.T15-SA14-M6
1396,B659.T15-SA13-M3,1,15,1,,1001-001,B659.T15-SA13-M3
1397,B659.T15-SA14-M8,1,15,1,,1001-001,B659.T15-SA14-M8
1398,B659.T15-SA13-M7,1,15,1,,1001-001,B659.T15-SA13-M7
1399,B659.T15-SA12-M5,1,15,1,,1001-001,B659.T15-SA12-M5
1400,B659.T15-SA13-M5,1,15,1,,1001-001,B659.T15-SA13-M5
1401,B659.T15-SA12-M3,1,15,1,,1001-001,B659.T15-SA12-M3
1402,B659.T13-SA13-M8,1,15,1,,1001-001,B659.T15-SA13-M8
1403,B659.T15-SA12-M8,1,15,1,,1001-001,B659.T15-SA12-M8
1404,B659.T15-SA12-M7,1,15,1,,1001-001,B659.T15-SA12-M7
1405,B659.T15-SA12-M9,1,15,1,,1001-001,B659.T15-SA12-M9
1406,B613.KV1_VM24_V,1,8,1,,,B613.KV1_VM24_V
1407,B656.KV1_VM20,1,8,1,,,B656.KV1_VM20
1408,B342.V2_VM92_V,1,8,1,,,B342.V2_VM92_V
1409,B342.V2_VM92_Q,1,8,1,,,B342.V2_VM92_Q
1410,B325.KV1_VM24_V,1,8,1,,,B325.KV1_VM24_V
1411,B390.KV1_VM25_Q,1,8,1,,,B390.KV1_VM25_Q
1412,B390.KV1_VM25_V,1,8,1,,,B390.KV1_VM25_V
1413,B621.T68-2-1,1,13,1,,540060712443,B621.T68-2-1
1414,B621.T68-2-2,1,13,1,,540060712469,B621.T68-2-2
1415,B621.T68-2-3,1,13,1,,540060712453,B621.T68-2-3
1416,B621.T68-2-4,1,13,1,,540060712450,B621.T68-2-4
1417,B621.T68-2-5,1,13,1,,540060712457,B621.T68-2-5
1418,B621.T68-2-6,1,13,1,,540060712452,B621.T68-2-6
1419,B621.T68-2-7,1,13,1,,540060712454,B621.T68-2-7
1420,B621.T68-3-1,1,13,1,,540060712447,B621.T68-3-1
1421,B621.T68-3-2,1,13,1,,540060720694,B621.T68-3-2
1422,B621.T68-3-3,1,13,1,,540060712412,B621.T68-3-3
1423,B621.T68-3-4,1,13,1,,540060712456,B621.T68-3-4
1424,B621.T68-3-5,1,13,1,,540060720414,B621.T68-3-5
1425,B621.T68-3-6,1,13,1,,540060712444,B621.T68-3-6
1426,B621.T68-3-7,1,13,1,,540060712468,B621.T68-3-7
1427,B621.T68-4-1,1,13,1,,540060716015,B621.T68-4-1
1428,B621.T68-4-2,1,13,1,,540060716017,B621.T68-4-2
1429,B621.T68-4-3,1,13,1,,540060716012,B621.T68-4-3
1430,B621.T68-4-4,1,13,1,,540060716010,B621.T68-4-4
1431,B621.T68-4-5,1,13,1,,540060716013,B621.T68-4-5
1432,B621.T68-4-6,1,13,1,,540060715991,B621.T68-4-6
1433,B621.T68-5-1,1,13,1,,540060715993,B621.T68-5-1
1434,B621.T68-5-2,1,13,1,,540060716009,B621.T68-5-2
1435,B621.T68-5-3,1,13,1,,540060715996,B621.T68-5-3
1436,B621.T68-5-4,1,13,1,,540060716008,B621.T68-5-4
1437,B621.T68-5-5,1,13,1,,540060716000,B621.T68-5-5
1438,B621.T68-5-6,1,13,1,,540060716001,B621.T68-5-6
1439,B612.KB1_VMM50_E,1,8,1,,,B612.KB1_VMM50_E
1440,B634.KB1_VMM50_E,1,8,1,,,B634.KB1_VMM50_E
1441,B634.KB1_VMM51_E,1,8,1,,,B634.KB1_VMM51_E
1442,B634.KB5_VMM50_E,1,8,1,,,B634.KB5_VMM50_E
1443,B612.KB1_VMM51_E,1,8,1,,,B612.KB1_VMM51_E
1444,B637.KB1_VMM50_E,1,8,1,,,B637.KB1_VMM50_E
1445,B641.KB1_VMM50_E,1,8,1,,,B641.KB1_VMM50_E
1446,B611.KB2_VMM52_E,1,8,1,,,B611.KB2_VMM52_E
1447,B621.KB2_VMM50_E,1,8,1,,,B621.KB2_VMM50_E
1448,B621.KB2_VMM51_E,1,8,1,,,B621.KB2_VMM51_E
1449,B621.KB4_VMM50_E,1,8,1,,,B621.KB4_VMM50_E
1450,B622.KB2_VMM51_E,1,8,1,,,B622.KB2_VMM51_E
1451,B616.KB1_VMM50_E,1,8,1,,,B616.KB1_VMM50_E
1452,B217.VP1_VMM61_E,1,8,1,,,B217.VP1_VMM61_E
1453,B200.Å1_VMM71,1,8,1,,,B200.Å1_VMM71
1454,B307.Å1_VMM72_E,1,8,1,,,B307.Å1_VMM72_E
1455,B337.VÅ9_VS1_MQ41_E,1,8,1,,,B337.VÅ9_VS1_MQ41_E
1456,B334.VÅ9_VS1_MQ41_E,1,8,1,,,B334.VÅ9_VS1_MQ41_E
1457,B216.VP1_MQ41_E,1,8,1,,,B216.VP1_MQ41_E
1458,B216.VV1_MQ41_E,1,8,1,,,B216.VV1_MQ41_E
1459,B310.VÅ9_GQ901_E,1,8,1,,,B310.VÅ9_GQ901_E
1460,B310.VÅ9_VP1_MQ41_E,1,8,1,,,B310.VÅ9_VP1_MQ41_E
1461,B310.VÅ9_VP2_MQ42_E,1,8,1,,,B310.VÅ9_VP2_MQ42_E
1462,B337.VÅ9_VP1_MQ42_E,1,8,1,,,B337.VÅ9_VP1_MQ42_E
1463,B337.VÅ9_VMM40_E,1,8,1,,,B337.VÅ9_VMM40_E
1464,B653.V9_MQ41_Q,1,8,1,,,B653.V9_MQ41_Q
1465,B653.V9_MQ41_E,1,8,1,,,B653.V9_MQ41_E
1466,B611.KB1_VMM50_E,1,8,1,,,B611.KB1_VMM50_E
1467,B611.KB2_VMM51_E,1,8,1,,,B611.KB2_VMM51_E
1468,B611.VÅ2_VMM42_E,1,8,1,,,B611.VÅ2_VMM42_E
1469,B611.KB2_VMM50_E,1,8,1,,,B611.KB2_VMM50_E
1470,B613.KB2_VMM50_E,1,8,1,,,B613.KB2_VMM50_E
1471,B614.KB1_VMM50_E,1,8,1,,,B614.KB1_VMM50_E
1472,B614.V2_VM90_V,1,8,1,,,B614.V2_VM90_V
1473,B621.KV1_VM23_V,1,8,1,,,B621.KV1_VM23_V
1474,B614.KB1_VMM51_E,1,8,1,,,B614.KB1_VMM51_E
1475,B611.VÅ2_VMM91_E,1,8,1,,,B611.VÅ2_VMM91_E
1476,B625.KB1_VMM50_E,1,8,1,,,B625.KB1_VMM50_E
1477,B622.KB2_VMM50_E,1,8,1,,,B622.KB2_VMM50_E
1478,B631.KB1_VMM50_E,1,8,1,,,B631.KB1_VMM50_E
1479,B643.KB1_VMM51_E,1,8,1,,,B643.KB1_VMM51_E
1480,B625.KB5_VMM50_E,1,8,1,,,B625.KB5_VMM50_E
1481,B654.V2_VM90_V,1,8,1,,,B654.V2_VM90_V
1482,B653.V2_VM90_V,1,8,1,,,B653.V2_VM90_V
1483,B821.KB2_VMM50_E,1,8,1,,,B821.KB2_VMM50_E
1484,B674.KB1_VMM50_E,1,8,1,,,B674.KB1_VMM50_E
1485,B834.KB2_VMM50_E,1,8,1,,,B834.KB2_VMM50_E
1486,B841.KB2_VMM50_E,1,8,1,,,B841.KB2_VMM50_E
1487,B833.KB1_VMM50_E,1,8,1,,,B833.KB1_VMM50_E
1488,B325.KV1_VM25_V,1,8,1,,,B325.KV1_VM25_V
1489,B921.KB1_VMM50_E,1,8,1,,,B921.KB1_VMM50_E
1490,B921.L1_VM100_V,1,8,1,,,B921.L1_VM100_V
1491,B921.L1_VM101_V,1,8,1,,,B921.L1_VM101_V
1492,B921.KV1_VM24_V,1,8,1,,,B921.KV1_VM24_V
1493,B921.KV1_VM25_V,1,8,1,,,B921.KV1_VM25_V
1494,B616.Å1_VMM71_E,1,8,1,,,B616.Å1_VMM71_E
1495,B674.T46-4-8,1,18,1,,3N250730457,B674.T46-4-8
1496,B674.T46-5-6,1,18,1,,3N251650499,B674.T46-5-6
1497,B650.T24-B1,1,13,1,,540060755109,B650.T24-B1
1498,B650.T24-B2,1,13,1,,540060755093,B650.T24-B2
1499,B650.T24-B3,1,13,1,,540060755117,B650.T24-B3
1500,B650.T24-B4,1,13,1,,540060755134,B650.T24-B4
1501,B650.T24-B5,1,13,1,,540060755118,B650.T24-B5
1502,B650.T24-B6,1,13,1,,540060755096,B650.T24-B6
1503,B390.S1_VM20_V,1,8,1,,,B390.S1_VM20_V
1504,SOLPARK.TOTAL_CO2,1,8,1,,,SOLPARK.TOTAL_CO2
1505,SOLPARK.TOTAL_PRODUCTIONRATIO_MEDEL,1,8,1,,,SOLPARK.TOTAL_PRODUCTIONRATIO_MEDEL
1506,SOLPARK.TOTAL_POWER_OUT,1,8,1,,,SOLPARK.TOTAL_POWER_OUT
1507,SOLPARK.TOTAL_ENERGY_DAY,1,8,1,,,SOLPARK.TOTAL_ENERGY_DAY
1508,SOLPARK.TOTAL_ENERGY,1,8,1,,,SOLPARK.TOTAL_ENERGY
1509,SOLPARK.YTA1_ACTIVE_POWER,1,8,1,,,SOLPARK.YTA1_ACTIVE_POWER
1510,SOLPARK.YTA1_CO2,1,8,1,,,SOLPARK.YTA1_CO2
1511,SOLPARK.YTA1_ENERGY,1,8,1,,,SOLPARK.YTA1_ENERGY
1512,SOLPARK.YTA1_ENERGY_DAY,1,8,1,,,SOLPARK.YTA1_ENERGY_DAY
1513,SOLPARK.YTA1_IRRADIANCE,1,8,1,,,SOLPARK.YTA1_IRRADIANCE
1514,SOLPARK.YTA1_PRODUCTIONRATIO,1,8,1,,,SOLPARK.YTA1_PRODUCTIONRATIO
1515,SOLPARK.YTA1_TEMP,1,8,1,,,SOLPARK.YTA1_TEMP
1516,SOLPARK.YTA2_ACTIVE_POWER,1,8,1,,,SOLPARK.YTA2_ACTIVE_POWER
1517,SOLPARK.YTA2_IRRADIANCE,1,8,1,,,SOLPARK.YTA2_IRRADIANCE
1518,SOLPARK.YTA2_PRODUCTIONRATIO,1,8,1,,,SOLPARK.YTA2_PRODUCTIONRATIO
1519,SOLPARK.YTA2_TEMP,1,8,1,,,SOLPARK.YTA2_TEMP
1520,SOLPARK.YTA3_ACTIVE_POWER,1,8,1,,,SOLPARK.YTA3_ACTIVE_POWER
1521,SOLPARK.YTA3_IRRADIANCE,1,8,1,,,SOLPARK.YTA3_IRRADIANCE
1522,SOLPARK.YTA3_PRODUCTIONRATIO,1,8,1,,,SOLPARK.YTA3_PRODUCTIONRATIO
1523,SOLPARK.YTA3_TEMP,1,8,1,,,SOLPARK.YTA3_TEMP
1524,SOLPARK.YTA2_CO2,1,8,1,,,SOLPARK.YTA2_CO2
1525,SOLPARK.YTA2_ENERGY,1,8,1,,,SOLPARK.YTA2_ENERGY
1526,SOLPARK.YTA2_ENERGY_DAY,1,8,1,,,SOLPARK.YTA2_ENERGY_DAY
1527,SOLPARK.YTA3_CO2,1,8,1,,,SOLPARK.YTA3_CO2
1528,SOLPARK.YTA3_ENERGY,1,8,1,,,SOLPARK.YTA3_ENERGY
1529,SOLPARK.YTA3_ENERGY_DAY,1,8,1,,,SOLPARK.YTA3_ENERGY_DAY
1530,B833.T43-7-3-7,1,7,1,,23174038,B833.T43-7-3-7
1531,B621.T68,1,5,1,,ME-2502F233-03,B621.T68
